,tweet_id,user,text,retweets,favorites,created_at,location,hashtags
848,1258376003400892422,ProudlyShia,"#Iranians are getting ahead of each other at helping ,while #America cannot even afford face masks for the high_ranking officers!! #Covid_19 #کمک_مؤمنانه",1,9,2020-05-07 12:39:53+00:00,,#Iranians #America #Covid_19
849,1258375694326935552,_ZiDDiKhaN,"#TigersStandWithIk Under the TTQ policy, health teams will visit residential, industrial and commercial areas to identify Covid-19 suspects. @_ZiDDiKhaN",8,0,2020-05-07 12:38:39+00:00,,#TigersStandWithIk
850,1258375522603667457,asukwo_robert,"#AkwaIbomTwitter, Who else has noticed that we've not had any confirmed cases of COVID 19 since the State Epidemiologist was changed. E be real things! ",14,64,2020-05-07 12:37:58+00:00,,#AkwaIbomTwitter
851,1258375473064796160,4CdnDiv4DivCA,"Our teams are working in collaboration with the Ministry of Long Term Care, in partnership with the Minister of Health and Ontario Health as well as medical staff in the homes to provide support as these long-term care homes are facing challenges due to COVID-19.#StrongerTogether",8,36,2020-05-07 12:37:46+00:00,,#StrongerTogether
852,1258375423920148480,BJP4India,"India has taken 98 days to register 50K COVID cases whereas much smaller countries in population like UK, Italy, Spain, Germany, US and France had taken just 38-67 days to cross 50K cases. Modi govt’s pro-active planning and measures have yielded dividends. #IndiaFightsCorona",591,2400,2020-05-07 12:37:35+00:00,,#IndiaFightsCorona
853,1258375382350409730,bengoldacre,"God I need a sandwich. I will explain in a moment how we did it. This is the hardest, fastest, most amazing project I've ever been a part of, across many organisations. Must eat. Barely stopped for six weeks. Back in one mo. https://opensafely.org/press-releases/2020/05/covid-risk-factors/",43,377,2020-05-07 12:37:25+00:00,,
854,1258374807474888704,BBCAfrica,"Students at @DeKUTkenya are producing the protective equipment vital in the fight against Covid-19. : @IsaacOyombe, @peterwakaba, @JeffSauke &amp; @AnnOkumu.",241,478,2020-05-07 12:35:08+00:00,,
855,1258374649840361473,LB_Naylor,Stipends for #geography students and early career folks: Geoforum Journal reallocates annual Community Support Fund. Geographers supporting geographers during #COVID19 @ElsGeogPlan,17,18,2020-05-07 12:34:30+00:00,,#geography #COVID19
856,1258374212538044417,KateRaworth,"The 21st century has begun with financial meltdown, climate breakdown and covid lockdown. Now is the time to renew our societies and the living world through economic transformation. (Love the picture, Antonio!) ",327,694,2020-05-07 12:32:46+00:00,,
857,1258374044249923585,PortGlasgowHS,A good news story... PGHS pupil Emily W (S2) and her friend Anna have been busy sewing scrubs bags for covid wards and hairbands for local care home staff. They are also making facemasks to sell to the public to raise money for NHS charities ,10,74,2020-05-07 12:32:06+00:00,,
858,1258373938897444864,traubi001,I prayed for you being able to handle this COVID-19 Crisis.... hmmm look how far that got us @GovRonDeSantis is insane and unfit,2,17,2020-05-07 12:31:41+00:00,,
859,1258373781384499201,bengoldacre,"Among the 17.4 million adults in the sample, there were 5,707 deaths in hospitals attributed to COVID-19. Key factors related to COVID-19 death included being male, older age, uncontrolled diabetes and severe asthma.",124,186,2020-05-07 12:31:03+00:00,,
860,1258373530099556352,bengoldacre,"HERE IS THE PRESS RELEASE FOR OUR PAPER. This is the largest study to date, analysing NHS health data from 17.4 MILLION UK adults between 1 Feb and 25th April 2020. It gives the strongest evidence to date on risk factors associated with COVID-19 death. https://opensafely.org/press-releases/2020/05/covid-risk-factors/",152,279,2020-05-07 12:30:03+00:00,,
861,1258373386549395456,Hyrum_Harris,Kefe covid 19 ,0,16,2020-05-07 12:29:29+00:00,,
862,1258373352005210115,HeartScotNews,Staff at Glasgow Royal Infirmary have been treated to a singalong to get them out of PPE and 'feel normal' for a bit. Lead nurse Trisha Myers was off ill with Covid-19 and wanted to thank the staff for their efforts and dedication on her return #HeartNews,6,28,2020-05-07 12:29:21+00:00,,#HeartNews
863,1258372975004389379,bengoldacre,"OUR NEW PAPER. Factors associated with COVID-19-related hospital death in the linked electronic health records of 17 MILLION adult NHS patients. Largest study of its kind ever, anywhere. The power of UK / NHS data, realised. https://opensafely.org/outputs/2020/05/covid-risk-factors/",2426,3481,2020-05-07 12:27:51+00:00,,
864,1258372912891023362,Blakkdiamond6,Pls iam turning to the community for support as my dad is my only relative and has just been diagnosed with covid.we are trying to raise funds for his basics and food.pls share/rt or any donations to blakkdiamond1984@gmail.com.pls help us during this scary scary tim,7,4,2020-05-07 12:27:36+00:00,,
865,1258371829841846272,bold_liner,"Before,during and after covid-19 ",2,5,2020-05-07 12:23:18+00:00,,
866,1258371308758458369,Emmabart3,@dangote_salt #dangotesaltartchallenge My entry for the #dangotesaltartchallenge @dangote_salt As the world is facing the pandemic of coronavirus (covid 19)... We are giving instructions to always wash and sanitise our hands and use the face mask to prevent us from the virus ,1,3,2020-05-07 12:21:14+00:00,,#dangotesaltartchallenge #dangotesaltartchallenge
867,1258371205557616640,Ekta0001,Uddhav Thackeray has failed to handle Covid crisis. Bring in Army to save Mumbai. #UddhavMustAnswer,752,1817,2020-05-07 12:20:49+00:00,,#UddhavMustAnswer
868,1258371058371121157,UzalendoI,Covid-19! find out how East Africa is handling this pandemic this week with Africa youths from different countries in east afrika . #ViajanaaAgainstCovid19 @AshaJaffar @graceseb @Shabanhussein2 @stevecaloo @mainamary254 @Kimaani @KwachaAfrika,11,14,2020-05-07 12:20:14+00:00,,#ViajanaaAgainstCovid19
869,1258370633269985280,KenPaxtonTX,"Dallas Co. released around 1,000 inmates during the COVID-19 crisis, yet working mom Shelley Luther is still locked up for trying to feed her family. Public pressure is the key to releasing Ms. Luther. Remember, salons open back up tomorrow - release her. ",318,635,2020-05-07 12:18:33+00:00,,
870,1258370155383529473,SurvieCameroun,"May 6th, 2020 : The #SCSI delegation led by Mr Prince EKOSSO and Mr OTIAH SUH Vitalis carried out the donation of : - 2000 surgical and protection masks - 300 COVID-19 diagnostic tests. to the Baptist Health Board &amp; the Presbyterian Health Secretary. #CAMEROONSURVIVAL",17,49,2020-05-07 12:16:39+00:00,,#SCSI #CAMEROONSURVIVAL
871,1258370045740228609,mishrajee77,#Covid_19 Loan ,15,25,2020-05-07 12:16:12+00:00,,#Covid_19
872,1258369221043634179,HeyerdahlKing,"Just heard the speech by my MP Miriam Cates, praising the govt for its handling of the Covid 19, and using the closing of the Nightingales to illustrate her grovel. I had a low opinion of her before (she’s a Tory) but now see she‘s stupid, deluded, and after promotion. #ToryLies",1,9,2020-05-07 12:12:56+00:00,,#ToryLies
873,1258369160205271041,AfzalValli,#HEMO Now that the seller has cleared follow this great research by a long term investor Not just a COVID 19 Play ,17,30,2020-05-07 12:12:41+00:00,,#HEMO
874,1258369034946568193,_ikarasz,"Can't wait for my 5th EPAM Bootcamp in SG, now fully online due to COVID-19 @evasimonyi @greenfoxacademy @EPAMAPAC",1,2,2020-05-07 12:12:11+00:00,,
875,1258368872635342850,casareilly,Gov Cuomo is the vilian of the pandemic. Fox had a piece on this today. He is still ordering the transfers of COVID patients to nursing homes &amp; threatened owners w the loss of their licenses if they talked; some did anyway COVID patients infected the elderly residents &amp; they died,21,42,2020-05-07 12:11:33+00:00,,
876,1258368482455912448,HousingITguy,The forgotten ones? The people behind the headlines of Covid-19 care homes crisis https://www.womanandhome.com/life/covid-19-care-homes-crisis-358402/ #ukhousing #socialhousing,2,0,2020-05-07 12:10:00+00:00,,#ukhousing #socialhousing
877,1258367982830587904,DikshaNathawat,"Govt.should release the vacancy of assistant radiographer in this epidemic disease because there is not enough staff of radiographers ,so that they will give their best in covid-19 as 60-70% seats are vacant. @ashokgehlot51 @SachinPilot @INCIndia @RaghusharmaINC @ARBRS901",30,35,2020-05-07 12:08:01+00:00,,
878,1258367338014965762,GretaThunberg,"""Humanity’s 'promiscuous treatment of nature' needs to change or there will be more deadly pandemics such as Covid-19, warn scientists who have analysed the link between viruses, wildlife and habitat destruction."" ",3652,11164,2020-05-07 12:05:27+00:00,,
879,1258367115310116864,JNWebbUK,"No. 29: Mourn on the Cobb. Lyme Regis, UK. March 2020. One of my #COVID19 tasks was to sort through my photos - I pulled out my 30 favourites. As COVID-19 entered the UK, we were back visiting. A walk on the Cobb on this gloomy day may have been a sign of things to come. ",0,11,2020-05-07 12:04:34+00:00,,#COVID19
880,1258366111256662016,LondonRealTV,"You asked for it, we got it for you! Tomorrow, May 8th at 5pm LONDON TIME we will be joined by @DrJudyAMikovits to talk about #coronavirus, Dr. Fauci and her new PLANDEMIC MOVIE. Join us for the conversation LIVE on the DFP here: http://londonreal.tv/mikovits #LondonRealArmy",206,518,2020-05-07 12:00:34+00:00,,#coronavirus #LondonRealArmy
881,1258366036900003841,GOP,"In the midst of difficult times, our nation has always turned towards the power of prayer. Today, we unite as a country, and pray for all who have been affected by COVID-19. #NationalDayOfPrayer",437,1183,2020-05-07 12:00:17+00:00,,#NationalDayOfPrayer
882,1258365970990718982,NEJM,Covid-19 Notes: Opening Up New Supply Chains #COVID19,53,103,2020-05-07 12:00:01+00:00,,#COVID19
883,1258365294919258113,Matthew82069336,"#Iceland no new cases of Covid -19 reported. UK 649 deaths yesterday and counting. Still think lockdown should end,selfish right wing, money orientated scumbags. Going on about your liberty being affected. Thousands are no longer with us to have their say!",168,558,2020-05-07 11:57:20+00:00,,#Iceland
884,1258364254757040128,GetBrexit_Done,Unfortunately Covid-19 has not killed quite as many oldies as we'd hoped so we're lifting Lockdown restrictions on Monday to bring down the pensions bill. Time to celebrate!,731,1946,2020-05-07 11:53:12+00:00,,
885,1258363979597885440,XxPhilippines,Freebies from Last Year Available soon maybe after covid pandemic to be okay. Designed by: @chriszyconfesor #OurPreciousPorscheDay,12,2,2020-05-07 11:52:06+00:00,,#OurPreciousPorscheDay
886,1258363979476410368,AlanAdder75,"Mother just rang me to let me know my sister’s sister in law has died, 50 year old, fit as a fiddle, caught Covid, deteriorated rapidly, went on ventilator, organs gave in and gone, for those who think this is a fucking joke ffs stick to the rules #COVID19 #coronavirus",758,1877,2020-05-07 11:52:06+00:00,,#COVID19 #coronavirus
887,1258363862857940992,Lrihendry,I wonder how Joe Biden has avoided getting Covid-19? He touches and sniffs everyone.,736,2500,2020-05-07 11:51:38+00:00,,
888,1258363758340116486,mattwridley,"We know everything — and nothing — about Covid | It is data, not modeling, that we need now ",160,322,2020-05-07 11:51:13+00:00,,
889,1258363612437110784,piersmorgan,"Govt briefing the media about how Monday's going to be some kind of Virus-Day liberation is staggeringly reckless. We're no nearer beating COVID-19 now than we were pre-lockdown: no vaccine, no treatment, no 100% antibody test, no proof of immunity. This is 1918 all over again.",4664,23151,2020-05-07 11:50:39+00:00,,
890,1258363452378296320,NoncebaMhlauli,Breakdown of COVID-19 Tests Per Province as of 06 May 2020 ,261,265,2020-05-07 11:50:00+00:00,,
891,1258363432291766272,esglaude,"And we have to do this while we are dying at alarming rates because of Covid-19, unable to grieve properly for the lost of our loves to the virus. We have to do this while trying to figure out how to pay our bills, because black unemployment could be as high as 30%. 4/",265,1778,2020-05-07 11:49:56+00:00,,
892,1258362769625305088,PaulLewis,"Time and again in the Covid-19 crisis, the government's instinct has been characterised by secrecy and spin. We now know the government's own behavioural scientists argue that in order to maintain public trust, ministers should be open and honest. Time to level with the public.",482,1634,2020-05-07 11:47:18+00:00,,
893,1258362639194951681,Ritu181,AI based edge computing camera for covid-19 #FeverDetectionCamera,8,0,2020-05-07 11:46:47+00:00,,#FeverDetectionCamera
894,1258362383283695616,Zan_Louise,"Turns out obesity is a risk factor for COVID, affecting a third of adults in the South &amp; Midwest. Diabetes is also major factor in deaths esp among the young @newyorker @JoeNBC @morningmika #PeopleFirst",0,0,2020-05-07 11:45:46+00:00,,#PeopleFirst
895,1258362163078541313,ProfTomkins,One of the main reasons for lockdown is to prevent the NHS being overwhelmed. In Scotland we have 86 patients in intensive care with Covid-19 (capacity is 585). We have 1600 patients in hospital with Covid-19 (capacity is 4250).,139,413,2020-05-07 11:44:53+00:00,,
896,1258361881108058114,Kofi_Kwarteng,"I had to supply some stuffs at a big hospital yesterday,i solicited a dispatch rider to do the delivery, the guy told me to the face that as for hospital delivery he won't go, even if I pay him twice the amount, for fear of contracting covid 19. I did it myself #coronavirusghana",147,251,2020-05-07 11:43:46+00:00,,#coronavirusghana
897,1258361825856536578,DikshaNathawat,Please pay attention to the recruitment of assistant radiographer soo that in covid -19 radiographers will able to give their best and also recruit assistant radiographer as soon as possible @ashokgehlot51 @SachinPilot @RaghusharmaINC @INCIndia @ARBRS901,26,31,2020-05-07 11:43:33+00:00,,
898,1258360639531225089,IndiaToday,Dr Randeep Guleria said it is difficult to predict how long the outbreak will continue #Coronavirus (@PoulomiMSaha),131,315,2020-05-07 11:38:50+00:00,,#Coronavirus
899,1258360558715273217,WethRpeQple,"So it is Comoney now, guys. Covid is over. @littlebqqm @austere1717",0,0,2020-05-07 11:38:31+00:00,,
